customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,addons_purchased,addon_total,age_group,purchase_month
11282,29,Male,No,Smartphone,SMP234,5,Cancelled,Paypal,6838.08,1139.68,6,2024-04-16,Standard,"Extended Warranty, Accessory, Impulse Item",119.05,26–35,2024-04
11282,29,Male,No,Tablet,TBL345,4,Cancelled,Paypal,2359.23,786.41,3,2024-08-13,Standard,None,0.0,26–35,2024-08
11283,57,Male,Yes,Tablet,TBL345,4,Cancelled,Paypal,6291.28,786.41,8,2024-05-16,Same Day,"Accessory, Extended Warranty, Extended Warranty",150.64,50+,2024-05
11284,63,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-01-17,Same Day,"Extended Warranty, Impulse Item, Impulse Item",223.04,50+,2024-01
11285,35,Male,No,Smartphone,SMP234,5,Cancelled,Credit Card,4558.72,1139.68,4,2024-01-01,Standard,Accessory,97.2,26–35,2024-01
11285,35,Male,No,Laptop,LTP123,2,Completed,Paypal,2697.28,674.32,4,2024-01-15,Standard,"Impulse Item, Extended Warranty",133.37,26–35,2024-01
11286,47,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-03-07,Standard,None,0.0,36–50,2024-03
11286,47,Male,No,Smartphone,SMP234,5,Cancelled,Paypal,9117.44,1139.68,8,2024-08-28,Standard,Accessory,96.58,36–50,2024-08
11287,41,Female,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,3371.6,674.32,5,2024-03-31,Expedited,Impulse Item,58.87,36–50,2024-03
11288,25,Female,No,Tablet,TBL345,5,Cancelled,Paypal,3932.05,786.41,5,2024-05-08,Expedited,Extended Warranty,81.1,18–25,2024-05
11288,25,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4595.0,459.5,10,2024-07-01,Expedited,Extended Warranty,63.07,18–25,2024-07
11289,80,Female,No,Smartphone,SMP234,3,Completed,Paypal,5698.4,1139.68,5,2024-08-03,Expedited,Impulse Item,81.34,50+,2024-08
11290,37,Male,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-03-01,Same Day,Extended Warranty,34.69,36–50,2024-03
11291,61,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-06-18,Expedited,"Accessory, Accessory",95.79,50+,2024-06
11293,36,Female,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-02-23,Standard,None,0.0,36–50,2024-02
11293,36,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-02-27,Same Day,None,0.0,36–50,2024-02
11293,36,Female,No,Smartphone,SMP234,2,Completed,Credit Card,1139.68,1139.68,1,2024-06-24,Expedited,"Impulse Item, Accessory",79.92,36–50,2024-06
11293,36,Female,No,Smartphone,SMP234,3,Cancelled,Paypal,10257.12,1139.68,9,2024-08-05,Same Day,"Impulse Item, Extended Warranty",160.04,36–50,2024-08
11294,20,Female,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-01-05,Standard,None,0.0,18–25,2024-01
11295,19,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,2024-02-20,Expedited,"Extended Warranty, Accessory",79.03,18–25,2024-02
11295,19,Male,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,2024-04-25,Same Day,None,0.0,18–25,2024-04
11295,19,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,919.0,459.5,2,2024-05-30,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",91.83,18–25,2024-05
11295,19,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,2024-06-15,Standard,"Extended Warranty, Impulse Item, Extended Warranty",151.64,18–25,2024-06
11300,23,Female,Yes,Headphones,HDP456,4,Completed,Paypal,722.36,361.18,2,2024-02-04,Expedited,"Accessory, Accessory",71.13,18–25,2024-02
11301,35,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-04-28,Same Day,Accessory,18.61,26–35,2024-04
11301,35,Female,No,Headphones,HDP456,1,Completed,Paypal,1083.54,361.18,3,2024-05-05,Standard,"Extended Warranty, Extended Warranty",60.81,26–35,2024-05
11303,41,Female,Yes,Smartwatch,SWT567,4,Completed,Paypal,1838.0,459.5,4,2024-09-03,Same Day,"Impulse Item, Accessory, Impulse Item",174.67,36–50,2024-09
11303,41,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,1572.82,786.41,2,2024-09-17,Same Day,"Impulse Item, Impulse Item",63.87,36–50,2024-09
11303,41,Female,Yes,Smartwatch,SWT567,2,Completed,Paypal,3216.5,459.5,7,2024-09-20,Same Day,Extended Warranty,52.5,36–50,2024-09
11305,56,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,3419.04,1139.68,3,2024-03-12,Expedited,"Accessory, Impulse Item",123.76,50+,2024-03
11306,65,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,2024-04-09,Expedited,"Accessory, Accessory, Impulse Item",233.11,50+,2024-04
11307,31,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,361.18,361.18,1,2024-05-20,Same Day,Accessory,85.96,26–35,2024-05
11308,61,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,2889.44,361.18,8,2024-01-04,Same Day,"Extended Warranty, Accessory",129.38,50+,2024-01
11308,61,Male,No,Headphones,HDP456,3,Cancelled,Paypal,1805.9,361.18,5,2024-01-12,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",143.47,50+,2024-01
11309,38,Female,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7077.69,786.41,9,2024-01-07,Standard,"Accessory, Impulse Item, Impulse Item",127.37,36–50,2024-01
11309,38,Female,Yes,Tablet,TBL345,5,Completed,Paypal,7864.1,786.41,10,2024-03-10,Standard,"Extended Warranty, Accessory",166.84,36–50,2024-03
11309,38,Female,No,Tablet,TBL345,5,Completed,Paypal,2359.23,786.41,3,2024-06-20,Standard,"Extended Warranty, Extended Warranty",69.75,36–50,2024-06
11309,38,Female,No,Tablet,TBL345,3,Cancelled,Paypal,2359.23,786.41,3,2024-08-17,Expedited,"Accessory, Accessory",170.1,36–50,2024-08
11310,63,Male,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-01-24,Expedited,Accessory,96.29,50+,2024-01
11310,63,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1838.0,459.5,4,2024-02-03,Same Day,"Impulse Item, Extended Warranty, Impulse Item",134.97,50+,2024-02
11310,63,Male,No,Smartphone,SMP234,1,Completed,Credit Card,9117.44,1139.68,8,2024-09-13,Same Day,Impulse Item,44.42,50+,2024-09
11311,60,Male,Yes,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2024-01-18,Standard,"Accessory, Accessory, Accessory",96.83,50+,2024-01
11311,60,Male,No,Smartwatch,SWT567,1,Completed,Paypal,2297.5,459.5,5,2024-06-10,Same Day,Extended Warranty,60.32,50+,2024-06
11312,28,Female,No,Headphones,HDP456,3,Completed,Credit Card,1444.72,361.18,4,2024-05-26,Expedited,"Extended Warranty, Impulse Item",109.11,26–35,2024-05
11312,28,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-06-24,Standard,None,0.0,26–35,2024-06
11312,28,Female,No,Headphones,HDP456,1,Cancelled,Paypal,361.18,361.18,1,2024-07-16,Same Day,None,0.0,26–35,2024-07
11313,47,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1444.72,361.18,4,2024-03-19,Standard,"Accessory, Accessory, Impulse Item",168.07,36–50,2024-03
11313,47,Female,Yes,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-09-17,Same Day,"Accessory, Accessory",145.14,36–50,2024-09
11317,56,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,722.36,361.18,2,2024-06-30,Expedited,"Impulse Item, Extended Warranty, Impulse Item",204.09,50+,2024-06
11318,45,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-18,Same Day,"Impulse Item, Impulse Item",108.99,36–50,2024-09
11319,24,Female,No,Headphones,HDP456,3,Cancelled,Paypal,722.36,361.18,2,2024-06-17,Expedited,"Extended Warranty, Impulse Item",161.74,18–25,2024-06
11322,44,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,10257.12,1139.68,9,2024-06-01,Standard,Extended Warranty,66.32,36–50,2024-06
11323,24,Male,No,Smartphone,SMP234,5,Cancelled,Paypal,11396.8,1139.68,10,2024-08-27,Standard,"Impulse Item, Impulse Item",60.89,18–25,2024-08
11323,24,Male,No,Tablet,TBL345,5,Completed,Credit Card,5504.87,786.41,7,2024-09-12,Expedited,"Impulse Item, Impulse Item",56.74,18–25,2024-09
11324,29,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2889.44,361.18,8,2024-01-22,Standard,None,0.0,26–35,2024-01
11324,29,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,2024-03-23,Expedited,Extended Warranty,40.6,26–35,2024-03
11324,29,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4595.0,459.5,10,2024-04-15,Standard,"Extended Warranty, Accessory, Accessory",265.56,26–35,2024-04
11325,27,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,1838.0,459.5,4,2024-02-26,Expedited,None,0.0,26–35,2024-02
11326,55,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1838.0,459.5,4,2024-04-24,Same Day,"Extended Warranty, Impulse Item",129.39,50+,2024-04
11326,55,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,2024-08-30,Same Day,None,0.0,50+,2024-08
11327,36,Male,No,Headphones,HDP456,2,Completed,Credit Card,3611.8,361.18,10,2024-01-04,Expedited,Extended Warranty,69.57,36–50,2024-01
11327,36,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,2024-06-23,Expedited,"Accessory, Extended Warranty",36.02,36–50,2024-06
11328,43,Female,Yes,Laptop,LTP123,4,Completed,Paypal,2697.28,674.32,4,2024-01-04,Same Day,None,0.0,36–50,2024-01
11331,48,Male,No,Laptop,LTP123,4,Completed,Credit Card,1348.64,674.32,2,2024-08-05,Same Day,Extended Warranty,35.07,36–50,2024-08
11332,48,Male,No,Smartphone,SMP234,4,Completed,Paypal,7977.76,1139.68,7,2024-01-20,Same Day,None,0.0,36–50,2024-01
11332,48,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,4558.72,1139.68,4,2024-01-31,Standard,"Accessory, Extended Warranty, Extended Warranty",188.09,36–50,2024-01
11332,48,Male,Yes,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-04-06,Standard,Impulse Item,52.15,36–50,2024-04
11332,48,Male,Yes,Tablet,TBL345,2,Completed,Paypal,3932.05,786.41,5,2024-08-23,Standard,None,0.0,36–50,2024-08
11333,26,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-05-09,Expedited,"Accessory, Impulse Item, Accessory",129.19,26–35,2024-05
11334,73,Female,No,Tablet,TBL345,3,Completed,Paypal,6291.28,786.41,8,2024-03-30,Same Day,Extended Warranty,17.39,50+,2024-03
11334,73,Female,No,Smartwatch,SWT567,1,Cancelled,Paypal,2757.0,459.5,6,2024-06-28,Same Day,"Impulse Item, Accessory",131.37,50+,2024-06
11335,49,Female,No,Smartphone,SMP234,3,Cancelled,Paypal,5698.4,1139.68,5,2024-07-30,Expedited,None,0.0,36–50,2024-07
11336,65,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1838.0,459.5,4,2024-01-15,Standard,"Accessory, Accessory, Extended Warranty",87.96,50+,2024-01
11336,65,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,2024-01-17,Standard,"Extended Warranty, Impulse Item, Extended Warranty",71.3,50+,2024-01
11336,65,Female,Yes,Laptop,LTP123,1,Completed,Paypal,4720.24,674.32,7,2024-01-17,Same Day,None,0.0,50+,2024-01
11336,65,Female,No,Smartphone,SMP234,3,Cancelled,Paypal,1139.68,1139.68,1,2024-02-07,Same Day,"Accessory, Extended Warranty, Impulse Item",250.21,50+,2024-02
11337,59,Male,No,Tablet,TBL345,1,Cancelled,Paypal,6291.28,786.41,8,2024-01-01,Same Day,Accessory,31.18,50+,2024-01
11338,60,Male,No,Smartphone,SMP234,2,Cancelled,Paypal,1139.68,1139.68,1,2024-03-16,Same Day,"Accessory, Extended Warranty",101.23,50+,2024-03
11338,60,Male,No,Laptop,LTP123,4,Cancelled,Paypal,674.32,674.32,1,2024-05-15,Same Day,None,0.0,50+,2024-05
11338,60,Male,No,Smartphone,SMP234,1,Cancelled,Paypal,1139.68,1139.68,1,2024-07-06,Same Day,"Extended Warranty, Impulse Item, Accessory",134.36,50+,2024-07
11338,60,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-08-21,Same Day,None,0.0,50+,2024-08
11339,21,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-07-29,Standard,Impulse Item,25.36,18–25,2024-07
11339,21,Male,Yes,Smartwatch,SWT567,1,Cancelled,Bank Transfer,2757.0,459.5,6,2024-08-13,Expedited,"Accessory, Extended Warranty",163.35,18–25,2024-08
11340,38,Female,No,Tablet,TBL345,4,Completed,Paypal,786.41,786.41,1,2024-09-13,Expedited,Accessory,17.3,36–50,2024-09
11342,29,Female,No,Smartwatch,SWT567,5,Completed,Paypal,2297.5,459.5,5,2024-03-11,Standard,"Impulse Item, Extended Warranty, Extended Warranty",135.1,26–35,2024-03
11342,29,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,5698.4,1139.68,5,2024-04-03,Expedited,"Impulse Item, Accessory",131.23,26–35,2024-04
11343,76,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-03-22,Standard,None,0.0,50+,2024-03
11344,32,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2024-02-28,Same Day,"Extended Warranty, Impulse Item, Accessory",128.52,26–35,2024-02
11346,28,Female,No,Smartwatch,SWT567,3,Completed,Paypal,1378.5,459.5,3,2024-08-18,Expedited,Extended Warranty,52.06,26–35,2024-08
11347,56,Male,No,Headphones,HDP456,2,Completed,Paypal,2528.26,361.18,7,2024-01-22,Standard,Extended Warranty,11.82,50+,2024-01
11349,22,Male,Yes,Tablet,TBL345,5,Cancelled,Credit Card,4718.46,786.41,6,2024-01-10,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",224.75,18–25,2024-01
11349,22,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,2024-01-14,Expedited,"Impulse Item, Accessory, Extended Warranty",101.75,18–25,2024-01
11350,35,Female,No,Headphones,HDP456,4,Completed,Credit Card,2889.44,361.18,8,2024-08-29,Expedited,"Accessory, Extended Warranty, Impulse Item",181.13,26–35,2024-08
11351,78,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-05-28,Expedited,"Accessory, Accessory",91.72,50+,2024-05
11351,78,Female,No,Smartphone,SMP234,2,Completed,Paypal,2279.36,1139.68,2,2024-09-23,Same Day,Impulse Item,50.73,50+,2024-09
11354,29,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-02-04,Same Day,"Extended Warranty, Accessory, Impulse Item",127.86,26–35,2024-02
11355,68,Female,Yes,Smartwatch,SWT567,2,Cancelled,Credit Card,3676.0,459.5,8,2024-04-13,Same Day,Impulse Item,70.97,50+,2024-04
11355,68,Female,No,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-08-17,Standard,"Impulse Item, Extended Warranty, Accessory",196.15,50+,2024-08
11357,71,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,2024-03-23,Same Day,None,0.0,50+,2024-03
11357,71,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-07-12,Same Day,None,0.0,50+,2024-07
11359,65,Female,No,Headphones,HDP456,4,Completed,Credit Card,2167.08,361.18,6,2024-02-23,Expedited,Extended Warranty,32.19,50+,2024-02
11359,65,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3676.0,459.5,8,2024-06-06,Same Day,Accessory,55.96,50+,2024-06
11359,65,Female,No,Smartwatch,SWT567,4,Cancelled,Paypal,1378.5,459.5,3,2024-07-17,Same Day,"Accessory, Extended Warranty",46.48,50+,2024-07
11360,76,Female,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-02-02,Expedited,"Impulse Item, Accessory",91.06,50+,2024-02
11361,64,Female,No,Laptop,LTP123,3,Completed,Credit Card,5394.56,674.32,8,2024-01-26,Standard,"Accessory, Impulse Item",111.32,50+,2024-01
11361,64,Female,Yes,Laptop,LTP123,2,Cancelled,Credit Card,1348.64,674.32,2,2024-03-02,Standard,Extended Warranty,10.66,50+,2024-03
11362,61,Male,No,Tablet,TBL345,1,Completed,Paypal,7864.1,786.41,10,2024-01-20,Same Day,"Accessory, Extended Warranty, Accessory",225.28,50+,2024-01
11362,61,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,2024-04-15,Same Day,"Accessory, Impulse Item, Impulse Item",77.04,50+,2024-04
11362,61,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,2024-07-10,Expedited,None,0.0,50+,2024-07
11363,45,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,6068.88,674.32,9,2024-01-15,Standard,Impulse Item,58.82,36–50,2024-01
11364,40,Male,No,Headphones,HDP456,4,Completed,Credit Card,722.36,361.18,2,2024-01-09,Standard,"Accessory, Extended Warranty, Impulse Item",198.04,36–50,2024-01
11364,40,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,3676.0,459.5,8,2024-07-08,Standard,"Extended Warranty, Accessory, Accessory",194.52,36–50,2024-07
11365,26,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,2889.44,361.18,8,2024-03-24,Standard,"Accessory, Impulse Item",41.83,26–35,2024-03
11366,75,Male,No,Tablet,TBL345,3,Cancelled,Bank Transfer,4718.46,786.41,6,2024-07-21,Same Day,None,0.0,50+,2024-07
11367,68,Male,No,Smartphone,SMP234,2,Completed,Paypal,1139.68,1139.68,1,2024-01-21,Same Day,"Accessory, Impulse Item, Accessory",129.24,50+,2024-01
11368,34,Female,No,Tablet,TBL345,2,Cancelled,Paypal,3932.05,786.41,5,2024-01-30,Same Day,"Impulse Item, Extended Warranty, Accessory",133.88,26–35,2024-01
11369,72,Female,Yes,Laptop,LTP123,1,Completed,Paypal,2697.28,674.32,4,2024-01-05,Same Day,"Accessory, Impulse Item",100.76,50+,2024-01
11370,34,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,2024-02-20,Expedited,Impulse Item,73.74,26–35,2024-02
11370,34,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,2024-08-15,Same Day,"Accessory, Accessory",87.12,26–35,2024-08
11372,55,Female,Yes,Headphones,HDP456,5,Completed,Bank Transfer,2889.44,361.18,8,2024-01-22,Expedited,"Extended Warranty, Accessory, Accessory",126.88,50+,2024-01
11373,57,Male,Yes,Smartphone,SMP234,4,Cancelled,Paypal,3419.04,1139.68,3,2024-08-14,Standard,"Extended Warranty, Impulse Item, Extended Warranty",183.24,50+,2024-08
11373,57,Male,No,Smartphone,SMP234,2,Completed,Paypal,5698.4,1139.68,5,2024-08-20,Standard,"Extended Warranty, Accessory",97.85,50+,2024-08
11374,78,Male,No,Smartphone,SMP234,1,Cancelled,Paypal,7977.76,1139.68,7,2024-01-14,Same Day,"Impulse Item, Accessory, Impulse Item",133.34,50+,2024-01
11375,52,Female,Yes,Smartwatch,SWT567,1,Cancelled,Paypal,3216.5,459.5,7,2024-09-05,Standard,"Extended Warranty, Accessory, Accessory",175.46,50+,2024-09
11377,24,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3676.0,459.5,8,2024-01-14,Standard,None,0.0,18–25,2024-01
11377,24,Male,No,Laptop,LTP123,4,Cancelled,Paypal,2697.28,674.32,4,2024-03-23,Standard,None,0.0,18–25,2024-03
11378,40,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,2024-01-04,Expedited,"Accessory, Accessory, Accessory",159.38,36–50,2024-01
11378,40,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,1572.82,786.41,2,2024-08-25,Same Day,None,0.0,36–50,2024-08
11379,30,Male,Yes,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-06-08,Same Day,Extended Warranty,20.33,26–35,2024-06
11380,19,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-03-26,Same Day,None,0.0,18–25,2024-03
11380,19,Female,No,Headphones,HDP456,4,Cancelled,Paypal,1444.72,361.18,4,2024-09-16,Same Day,"Accessory, Extended Warranty",64.13,18–25,2024-09
11382,43,Female,No,Tablet,TBL345,4,Completed,Paypal,7864.1,786.41,10,2024-07-20,Same Day,None,0.0,36–50,2024-07
11382,43,Female,Yes,Laptop,LTP123,1,Cancelled,Bank Transfer,2022.96,674.32,3,2024-07-31,Same Day,"Impulse Item, Extended Warranty",125.24,36–50,2024-07
11383,77,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,3932.05,786.41,5,2024-06-28,Same Day,None,0.0,50+,2024-06
11383,77,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,1572.82,786.41,2,2024-07-24,Same Day,Extended Warranty,11.69,50+,2024-07
11383,77,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4595.0,459.5,10,2024-08-16,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",120.62,50+,2024-08
11384,30,Female,No,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,2024-01-16,Standard,"Accessory, Extended Warranty, Impulse Item",174.01,26–35,2024-01
11384,30,Female,Yes,Smartwatch,SWT567,5,Completed,Paypal,2757.0,459.5,6,2024-03-25,Standard,None,0.0,26–35,2024-03
11384,30,Female,No,Headphones,HDP456,1,Cancelled,Paypal,2889.44,361.18,8,2024-04-22,Expedited,"Extended Warranty, Extended Warranty",125.38,26–35,2024-04
11385,38,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-06-26,Standard,"Accessory, Accessory",110.31,36–50,2024-06
11385,38,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,5394.56,674.32,8,2024-08-14,Standard,"Extended Warranty, Impulse Item, Impulse Item",150.73,36–50,2024-08
11386,79,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-03-05,Expedited,None,0.0,50+,2024-03
11386,79,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2024-07-01,Same Day,Impulse Item,95.72,50+,2024-07
11387,70,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,2022.96,674.32,3,2024-04-17,Same Day,Impulse Item,62.06,50+,2024-04
11387,70,Male,No,Smartphone,SMP234,2,Completed,Paypal,9117.44,1139.68,8,2024-07-14,Expedited,Extended Warranty,16.23,50+,2024-07
11388,72,Male,No,Laptop,LTP123,5,Completed,Paypal,6068.88,674.32,9,2024-04-30,Standard,None,0.0,50+,2024-04
11388,72,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,4718.46,786.41,6,2024-06-02,Same Day,Extended Warranty,83.96,50+,2024-06
11388,72,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,1838.0,459.5,4,2024-07-03,Same Day,"Accessory, Accessory, Extended Warranty",188.17,50+,2024-07
11389,28,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-01-19,Same Day,"Impulse Item, Impulse Item",81.99,26–35,2024-01
11389,28,Female,No,Tablet,TBL345,2,Completed,Credit Card,7077.69,786.41,9,2024-01-28,Expedited,None,0.0,26–35,2024-01
11390,34,Female,No,Laptop,LTP123,5,Completed,Paypal,2022.96,674.32,3,2024-01-12,Standard,"Accessory, Impulse Item, Extended Warranty",238.62,26–35,2024-01
11390,34,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,2297.5,459.5,5,2024-01-26,Same Day,"Accessory, Extended Warranty",113.87,26–35,2024-01
11392,35,Female,No,Headphones,HDP456,2,Completed,Paypal,3250.62,361.18,9,2024-04-23,Standard,"Extended Warranty, Accessory",127.8,26–35,2024-04
11392,35,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,1444.72,361.18,4,2024-06-20,Standard,"Accessory, Accessory",154.91,26–35,2024-06
11393,45,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2024-01-05,Same Day,Impulse Item,56.68,36–50,2024-01
11393,45,Female,No,Smartwatch,SWT567,5,Completed,Paypal,2297.5,459.5,5,2024-01-19,Expedited,"Extended Warranty, Extended Warranty",93.42,36–50,2024-01
11393,45,Female,Yes,Headphones,HDP456,1,Completed,Paypal,3250.62,361.18,9,2024-07-12,Expedited,None,0.0,36–50,2024-07
11394,19,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,1838.0,459.5,4,2024-06-25,Expedited,None,0.0,18–25,2024-06
11395,36,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,3216.5,459.5,7,2024-02-05,Standard,"Accessory, Impulse Item",59.23,36–50,2024-02
11396,24,Male,No,Headphones,HDP456,2,Completed,Paypal,722.36,361.18,2,2024-06-20,Expedited,None,0.0,18–25,2024-06
11397,69,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,2167.08,361.18,6,2024-03-25,Standard,None,0.0,50+,2024-03
11397,69,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-08-22,Standard,"Accessory, Impulse Item",88.56,50+,2024-08
11398,23,Female,Yes,Smartwatch,SWT567,5,Completed,Paypal,3676.0,459.5,8,2024-04-02,Expedited,None,0.0,18–25,2024-04
11399,77,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3676.0,459.5,8,2024-07-14,Expedited,Impulse Item,67.2,50+,2024-07
11402,80,Female,No,Smartphone,SMP234,1,Completed,Credit Card,2279.36,1139.68,2,2024-01-29,Expedited,Accessory,24.89,50+,2024-01
11403,23,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-03-07,Expedited,"Extended Warranty, Accessory",182.77,18–25,2024-03
11404,43,Male,Yes,Tablet,TBL345,5,Completed,Credit Card,1572.82,786.41,2,2024-06-17,Same Day,Extended Warranty,38.6,36–50,2024-06
11405,32,Female,Yes,Tablet,TBL345,3,Completed,Bank Transfer,6291.28,786.41,8,2024-02-05,Standard,"Impulse Item, Extended Warranty, Impulse Item",169.1,26–35,2024-02
11406,24,Female,No,Smartphone,SMP234,5,Completed,Paypal,9117.44,1139.68,8,2024-06-05,Standard,"Accessory, Accessory, Extended Warranty",158.8,18–25,2024-06
11409,62,Female,No,Tablet,TBL345,4,Completed,Paypal,786.41,786.41,1,2024-04-30,Standard,"Impulse Item, Accessory, Accessory",213.08,50+,2024-04
11409,62,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,3676.0,459.5,8,2024-08-23,Standard,"Extended Warranty, Accessory",128.64,50+,2024-08
